iid (0),id (1),gender (2),idg (3),condtn (4),wave (5),round (6),position (7),order (8),partner (9),pid (10),samerace (11),age_o (12),race_o (13),pf_o_att (14),pf_o_sin (15),pf_o_int (16),pf_o_fun (17),pf_o_amb (18),pf_o_sha (19),dec_o (20),attr_o (21),sinc_o (22),intel_o (23),fun_o (24),like_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,dec,match
522,14,0,27,2,21,22,4,8,15,545,1,24,2,20,20,20,20,10,10,1,7,7,7,7,7,22,1,2,3,6,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5,1,1
522,14,0,27,2,21,22,4,22,14,544,0,23,4,15,25,20,10,10,20,1,7,7,7,7,7,22,1,2,3,6,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5,1,1
522,14,0,27,2,21,22,4,1,9,539,1,22,2,30,10,20,15,15,10,1,9,6,10,9,8,22,1,2,3,6,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5,1,1
539,9,1,18,2,21,22,5,2,15,523,0,27,4,10,25,20,20,5,20,1,3,4,6,5,4,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,2,21,22,530,0,22,4,20,20,10,15,5,30,1,8,8,8,9,7,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,15,12,3,511,0,23,4,20,10,10,30,15,15,1,3,3,4,3,3,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,16,13,6,514,1,23,2,20,20,20,15,5,20,1,6,7,10,9,7,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,3,22,21,529,0,22,4,10,25,25,10,10,20,0,5,6,7,6,6,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,1,0
539,9,1,18,2,21,22,14,11,18,526,0,26,3,10,10,30,20,10,15,1,7,4,6,7,5,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,8,5,13,521,1,26,2,10,30,20,15,15,10,0,6,6,8,6,7,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,9,6,12,520,0,28,6,25,15,25,15,10,10,0,4,4,4,4,5,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,13,10,19,527,0,24,6,50,20,10,5,10,5,0,5,5,8,8,7,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,10,7,7,515,1,23,2,20,20,20,15,10,15,0,4,4,7,6,3,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,1,0
539,9,1,18,2,21,22,20,17,11,519,1,26,2,40,5,30,15,5,5,0,5,6,6,5,6,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,22,19,5,513,1,23,2,20,20,20,20,5,15,0,4,8,8,8,8,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,1,0
539,9,1,18,2,21,22,17,14,17,525,1,24,2,10,15,30,20,15,10,1,7,6,9,8,8,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,12,9,2,510,0,26,3,25,25,25,12,3,10,0,7,6,7,7,5,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,1,0
539,9,1,18,2,21,22,6,3,10,518,1,23,2,20,25,25,30,5,5,0,6,5,7,4,5,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,21,18,1,509,0,28,4,10,20,30,10,10,20,0,2,6,3,6,3,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,0,0
539,9,1,18,2,21,22,18,15,8,516,0,27,4,58,5,8,10,7,12,0,5,7,7,7,5,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,1,0
539,9,1,18,2,21,22,4,1,14,522,1,22,2,10,20,15,20,15,20,1,6,4,8,10,8,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,1,1
539,9,1,18,2,21,22,11,8,16,524,0,25,4,15,20,25,20,10,10,1,6,8,9,9,7,22,1,2,6,6,1,4,1,1,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,1,1
7,7,0,13,1,1,10,5,3,4,14,0,23,2,30,5,15,40,5,5,1,8,8,9,8,8,22,1,4,2,4,1,5,1,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,1,1
7,7,0,13,1,1,10,5,6,9,19,0,28,2,50,0,25,10,0,15,1,9,7,9,9,9,22,1,4,2,4,1,5,1,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,1,1
61,6,0,11,1,3,10,9,6,6,71,1,21,2,60,15,0,15,0,10,1,6,6,8,7,8,28,7,2,1,5,1,5,2,2,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,1,1
61,6,0,11,1,3,10,9,10,10,75,0,24,6,20,20,20,20,10,10,1,6,7,8,6,6,28,7,2,1,5,1,5,2,2,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,1,1
74,9,1,18,1,3,10,3,8,7,62,0,26,3,30,10,20,20,10,10,1,6,8,8,7,7,25,5,2,3,1,5,7,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,1,1
79,4,0,7,2,4,18,15,4,14,107,0,21,2,19,24,21,23,5,8,1,6,8,9,7,6,26,5,4,8,8,2,7,1,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,1,1
79,4,0,7,2,4,18,15,8,15,108,0,24,2,10,20,35,20,0,15,1,7,8,7,7,7,26,5,4,8,8,2,7,1,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,1,1
82,7,0,13,2,4,18,6,9,16,109,0,25,4,15,10,30,10,5,30,1,7,10,8,8,8,25,9,6,2,7,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7,1,1
82,7,0,13,2,4,18,6,3,6,99,0,28,2,30,30,20,10,10,0,1,4,8,7,4,8,25,9,6,2,7,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7,1,1
82,7,0,13,2,4,18,6,10,1,94,0,28,4,20,20,20,10,10,20,1,9,9,8,8,8,25,9,6,2,7,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7,1,1
82,7,0,13,2,4,18,6,13,14,107,0,21,2,19,24,21,23,5,8,1,8,8,8,8,8.5,25,9,6,2,7,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7,1,1
82,7,0,13,2,4,18,6,14,12,105,0,25,1,30,15,20,20,0,5,1,8,7,7,6,7,25,9,6,2,7,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7,1,1
99,6,1,12,2,4,18,10,7,2,77,1,22,2,15,20,20,20,15,10,1,10,7,8,7,10,28,1,2,1,1,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,1,1
99,6,1,12,2,4,18,3,18,14,89,1,27,2,25,15,20,20,20,0,1,9,9,9,9,9,28,1,2,1,1,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,1,1
99,6,1,12,2,4,18,11,8,16,91,0,25,6,15,3,50,20,2,10,1,8,7,8,8,8,28,1,2,1,1,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,1,1
99,6,1,12,2,4,18,9,6,12,87,1,23,2,15,15,20,15,15,20,1,8,8,7,7,6,28,1,2,1,1,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,1,1
99,6,1,12,2,4,18,17,14,17,92,1,29,2,10,20,20,20,20,10,1,10,10,9,10,9,28,1,2,1,1,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,1,1
99,6,1,12,2,4,18,12,9,8,83,0,35,3,10,32,20,12,11,15,1,8,7,8,8,7,28,1,2,1,1,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,1,1
99,6,1,12,2,4,18,6,3,7,82,0,25,6,20,20,20,20,10,10,1,8,8,10,10,9,28,1,2,1,1,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,1,1
99,6,1,12,2,4,18,1,16,6,81,1,28,2,10,10,20,20,20,20,1,8,8,8,7,9,28,1,2,1,1,3,3,2,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,1,1
109,16,1,32,2,4,18,11,14,16,91,0,25,6,15,3,50,20,2,10,1,6,7,8,8,7,25,14,4,1,1,1,4,1,6,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,5,1,1
109,16,1,32,2,4,18,17,2,17,92,0,29,2,10,20,20,20,20,10,1,7,9,9,7,7,25,14,4,1,1,1,4,1,6,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,5,1,1
109,16,1,32,2,4,18,5,8,1,76,0,34,2,10,10,30,20,10,20,1,5,5,6,10,5,25,14,4,1,1,1,4,1,6,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,5,1,1
109,16,1,32,2,4,18,7,10,11,86,0,22,2,15,20,20,20,5,20,1,6,7,7,7,7,25,14,4,1,1,1,4,1,6,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,5,1,1
109,16,1,32,2,4,18,6,9,7,82,0,25,6,20,20,20,20,10,10,1,6,10,10,8,9,25,14,4,1,1,1,4,1,6,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,5,1,1
109,16,1,32,2,4,18,4,7,15,90,1,23,4,15,21,18,18,10,18,1,6,7,7,5,7,25,14,4,1,1,1,4,1,6,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,5,1,1
109,16,1,32,2,4,18,16,1,3,78,0,23,3,10,25,20,10,20,15,1,7,10,10,6,9,25,14,4,1,1,1,4,1,6,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,5,1,1
109,16,1,32,2,4,18,14,17,5,80,1,27,4,10,20,20,10,20,20,1,8,8,8,8,8,25,14,4,1,1,1,4,1,6,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,5,1,1
116,5,0,9,1,5,10,8,10,1,122,0,22,6,40,15,10,20,5,10,1,10,10,10,10,10,21,13,2,4,1,1,1,1,10,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,1,1
116,5,0,9,1,5,10,8,2,4,125,1,21,2,20,15,20,15,12,18,1,10,10,10,10,10,21,13,2,4,1,1,1,1,10,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,1,1
116,5,0,9,1,5,10,8,1,6,127,1,22,2,25,25,25,15,5,5,1,7,7,7,7,7,21,13,2,4,1,1,1,1,10,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,1,1
125,4,1,8,1,5,10,8,2,5,116,1,21,2,15,15,25,25,20,0,1,10,8,8,9,10,21,4,2,3,1,1,3,1,4,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,6,1,1
125,4,1,8,1,5,10,1,5,4,115,1,21,2,20,10,30,20,15,5,1,10,10,10,10,10,21,4,2,3,1,1,3,1,4,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,6,1,1
125,4,1,8,1,5,10,6,10,1,112,0,20,6,15,15,20,25,10,15,1,7,7,8,8,8,21,4,2,3,1,1,3,1,4,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,6,1,1
125,4,1,8,1,5,10,3,7,11,120,0,20,3,10,10,35,35,8,2,1,6,8,8,6,5,21,4,2,3,1,1,3,1,4,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,6,1,1
125,4,1,8,1,5,10,9,3,2,113,1,21,2,15,15,25,25,15,5,1,10,9,10,10,9,21,4,2,3,1,1,3,1,4,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,6,1,1
125,4,1,8,1,5,10,5,9,10,119,0,19,3,50,15,10,10,10,5,1,6,8,8,9,7,21,4,2,3,1,1,3,1,4,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,6,1,1
125,4,1,8,1,5,10,2,6,6,117,1,21,2,20,10,20,20,20,10,1,10,10,10,10,10,21,4,2,3,1,1,3,1,4,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,6,1,1
156,15,0,29,2,7,16,7,5,3,160,1,29,1,16,18,18,18,14,16,1,8,10,8,9,8,30,8,1,1,1,2,6,3,7,3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,6,1,1
156,15,0,29,2,7,16,7,8,16,173,0,22,2,18.37,18.37,20.41,20.41,16.33,6.12,1,7,7,7,7,6,30,8,1,1,1,2,6,3,7,3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,6,1,1
156,15,0,29,2,7,16,7,13,6,163,0,26,2,12,20,20,20,16,12,1,8,9,9,8,8,30,8,1,1,1,2,6,3,7,3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,6,1,1
156,15,0,29,2,7,16,7,11,15,172,0,27,2,17.78,17.78,22.22,20,15.56,6.67,1,6,8,7,7,7,30,8,1,1,1,2,6,3,7,3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,6,1,1
187,4,1,8,1,8,10,1,1,1,174,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,1,5,5,5,5,7,26,8,2,10,5,2,4,1,7,3,5,10,5,10,10,1,2,1,10,5,8,8,10,10,1,1,6,1,1
199,6,0,11,2,9,20,19,18,6,219,1,26,2,16.28,16.28,18.6,16.28,16.28,16.28,1,6,6,6,6,6,30,7,2,2,1,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,1,1
199,6,0,11,2,9,20,19,13,8,221,0,27,4,15.56,17.78,17.78,17.78,17.78,13.33,1,8,6,7,7,8,30,7,2,2,1,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,1,1
199,6,0,11,2,9,20,19,10,4,217,1,26,2,21.28,17.02,21.28,12.77,6.38,21.28,1,9,6,7,5,8,30,7,2,2,1,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,1,1
199,6,0,11,2,9,20,19,19,13,226,1,23,2,25.64,17.95,15.38,20.51,10.26,10.26,1,7,6,6,7,7,30,7,2,2,1,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,1,1
199,6,0,11,2,9,20,19,17,2,215,0,26,4,14.89,19.15,21.28,19.15,14.89,10.64,1,5,6,6,5,5,30,7,2,2,1,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,1,1
208,15,0,29,2,9,20,15,13,2,215,0,26,4,14.89,19.15,21.28,19.15,14.89,10.64,1,7,7,5,7,7,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
208,15,0,29,2,9,20,15,16,11,224,0,32,2,17.24,17.24,17.24,17.24,13.79,17.24,1,7,6,5,5,6,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
208,15,0,29,2,9,20,15,2,7,220,0,25,6,16.67,16.67,16.67,16.67,14.81,18.52,1,9,9,9,10,8,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
208,15,0,29,2,9,20,15,19,17,230,0,42,2,23.81,23.81,23.81,23.81,2.38,2.38,1,9,8,7,8,7,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
208,15,0,29,2,9,20,15,15,13,226,0,23,2,25.64,17.95,15.38,20.51,10.26,10.26,1,8,7,8,8,8,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
208,15,0,29,2,9,20,15,12,14,227,0,26,2,20,16,18,16,16,14,1,8,8,8,8,8,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
208,15,0,29,2,9,20,15,14,6,219,0,26,2,16.28,16.28,18.6,16.28,16.28,16.28,1,7,7,7,7,7,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
208,15,0,29,2,9,20,15,8,18,231,0,30,3,18.6,20.93,23.26,23.26,2.33,11.63,1,8,8,7,9,8,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
208,15,0,29,2,9,20,15,10,16,229,0,28,2,21.43,16.67,21.43,16.67,11.9,11.9,1,6,8,7,5,7,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
208,15,0,29,2,9,20,15,5,20,233,0,29,4,14,20,18,16,14,18,1,7,8,8,8,6,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
208,15,0,29,2,9,20,15,6,4,217,0,26,2,21.28,17.02,21.28,12.77,6.38,21.28,1,7,8,8,9,8,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,1,1
218,5,1,10,2,9,20,16,18,13,206,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,1,7,7,7,7,6,24,10,2,9,5,1,4,2,2,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,1,1
220,7,1,14,2,9,20,16,3,13,206,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,1,9,10,10,10,10,25,13,6,1,1,1,5,2,6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,1,1
220,7,1,14,2,9,20,13,20,12,205,0,23,2,15.38,17.31,19.23,19.23,11.54,17.31,1,8,8,8,7,7,25,13,6,1,1,1,5,2,6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,1,1
220,7,1,14,2,9,20,15,2,15,208,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,1,5,10,10,9,8,25,13,6,1,1,1,5,2,6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,1,1
230,17,1,34,2,9,20,9,13,8,201,1,25,2,15.38,17.31,17.31,17.31,17.31,15.38,1,8,8,8,9,8,42,13,2,5,1,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,1,1
230,17,1,34,2,9,20,16,20,13,206,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,1,7,7,7,7,6,42,13,2,5,1,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,1,1
230,17,1,34,2,9,20,15,19,15,208,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,1,9,9,9,9,9,42,13,2,5,1,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,1,1
230,17,1,34,2,9,20,7,11,18,211,1,28,2,16.36,16.36,18.18,18.18,16.36,14.55,1,6,9,8,9,8,42,13,2,5,1,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,1,1
235,2,0,3,1,10,9,1,5,6,248,0,27,6,25,15,20,20,15,5,1,7,8,6,8,8,23,9,2,3,1,1,4,3,2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,1,1
235,2,0,3,1,10,9,1,9,1,243,1,27,2,20,20,20,25,5,10,1,8,8,8,8,8,23,9,2,3,1,1,4,3,2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,5,1,1
238,5,0,9,1,10,9,7,3,2,244,1,28,2,20,20,20,10,10,20,1,8,8,8,8,8,27,15,2,3,5,1,2,1,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,5,1,1
238,5,0,9,1,10,9,7,9,8,250,0,25,6,20,20,20,20,10,10,1,8,8,8,9,8,27,15,2,3,5,1,2,1,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,5,1,1
242,9,0,17,1,10,9,4,7,4,246,0,25,2,35,20,10,20,10,5,1,8,7,7,7,7,26,3,3,3,3,3,7,3,2,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,6,1,1
242,9,0,17,1,10,9,4,6,8,250,0,25,6,20,20,20,20,10,10,1,7,8,7,8,7,26,3,3,3,3,3,7,3,2,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,6,1,1
242,9,0,17,1,10,9,4,3,1,243,0,27,2,20,20,20,25,5,10,1,7,8,8,8,8,26,3,3,3,3,3,7,3,2,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,6,1,1
242,9,0,17,1,10,9,4,4,9,251,0,33,6,19,19,19,19,19,5,1,8,9,8,8,8,26,3,3,3,3,3,7,3,2,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,6,1,1
242,9,0,17,1,10,9,4,8,6,248,0,27,6,25,15,20,20,15,5,1,8,7,7,6,8,26,3,3,3,3,3,7,3,2,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,6,1,1
250,8,1,16,1,10,9,9,2,8,241,0,29,4,90,2,2,2,2,2,1,8,6,10,9,8,25,6,6,1,1,4,2,1,2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,1,1
250,8,1,16,1,10,9,3,5,4,237,0,34,2,10,20,20,20,20,10,1,6,8,10,8,8,25,6,6,1,1,4,2,1,2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,1,1
250,8,1,16,1,10,9,7,9,5,238,0,27,2,15,20,20,15,15,15,1,9,8,9,9,9,25,6,6,1,1,4,2,1,2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,1,1
250,8,1,16,1,10,9,4,6,9,242,0,26,3,20,20,25,20,5,10,1,7,7,7,6,7,25,6,6,1,1,4,2,1,2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,1,1
250,8,1,16,1,10,9,5,7,7,240,0,26,4,10,30,30,10,10,10,1,7,5,5,6,6,25,6,6,1,1,4,2,1,2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,1,1
253,2,0,3,2,11,21,4,1,13,285,0,24,6,20,20,25,25,5,5,1,5,5,5,4,4.5,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,1,1
253,2,0,3,2,11,21,4,19,2,274,0,24,3,30,10,20,20,10,10,1,5,6,8,7,6,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,1,1
269,18,0,35,2,11,21,20,11,19,291,0,27,4,20,20,15,15,12,18,1,6,8,8,6,7,24,7,2,4,5,2,6,2,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,1,1
269,18,0,35,2,11,21,20,9,16,288,1,27,2,20,20,15,25,10,10,1,6,7,7,6,6,24,7,2,4,5,2,6,2,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,1,1
269,18,0,35,2,11,21,20,10,17,289,0,28,4,20,30,10,20,0,20,1,9,9,10,9,9,24,7,2,4,5,2,6,2,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,1,1
269,18,0,35,2,11,21,20,15,7,279,1,25,2,27,15,28,10,10,10,1,8,7,9,8,6,24,7,2,4,5,2,6,2,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,1,1
269,18,0,35,2,11,21,20,1,11,283,0,27,4,50,10,10,10,10,10,1,8,8,9,9,6,24,7,2,4,5,2,6,2,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,1,1
269,18,0,35,2,11,21,20,14,2,274,0,24,3,30,10,20,20,10,10,1,8,9,8,7,8,24,7,2,4,5,2,6,2,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,1,1
271,20,0,39,2,11,21,16,19,10,282,0,23,1,25,15,20,20,10,10,1,8,8,8,8,8,23,11,2,10,9,2,4,1,11,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,8,1,1
271,20,0,39,2,11,21,16,12,21,293,0,28,3,23,18,21,18,10,10,1,8,7,6,8,7,23,11,2,10,9,2,4,1,11,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,8,1,1
285,13,1,26,2,11,21,1,19,8,259,0,25,2,15,18,19,19,17,12,0,6,8,8,4,7,24,5,6,1,1,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,1,0
285,13,1,26,2,11,21,9,6,17,268,0,24,3,30,20,20,10,15,5,0,6,8,8,5,7,24,5,6,1,1,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,1,0
285,13,1,26,2,11,21,11,8,6,257,0,24,2,22,14,30,10,14,10,0,5,7,7,7,5,24,5,6,1,1,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,1,0
285,13,1,26,2,11,21,12,9,3,254,0,22,2,25,7,25,25,8,10,0,3,5,5,3,3,24,5,6,1,1,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,1,0
285,13,1,26,2,11,21,6,3,21,272,0,25,2,25,20,25,25,5,0,0,4,4,7,4,4,24,5,6,1,1,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,1,0
285,13,1,26,2,11,21,20,17,18,269,0,24,2,20,10,30,15,15,10,0,6,9,8,6,7,24,5,6,1,1,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,1,0
285,13,1,26,2,11,21,10,7,15,266,0,28,2,25,20,20,25,0,10,0,2,6,7,2,2,24,5,6,1,1,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,1,0
285,13,1,26,2,11,21,19,16,14,265,0,32,2,15,5,45,10,15,10,0,5,6,8,2,7,24,5,6,1,1,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,1,0
285,13,1,26,2,11,21,15,12,13,264,0,26,2,15,15,25,20,5,20,0,2,5,6,2,3,24,5,6,1,1,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,1,0
